timestamp,source_ip,destination_ip,protocol,bytes_sent,bytes_received,duration,destination_type,port,file_type,direction,is_malicious
2025-03-17 22:34:53,172.25.135.158,109.240.224.62,ICMP,78324,206,91.51,external,3306,zip,upload,1
2025-04-01 14:23:45,203.220.145.221,192.168.242.177,ICMP,702,1563,6.23,internal,8080,exe,upload,0
2025-01-04 18:26:58,192.168.34.247,192.168.98.151,ICMP,748,2495,8.31,internal,80,xlsx,upload,0
2025-03-31 20:42:25,172.20.143.40,10.213.49.134,TCP,2776,522,3.63,internal,22,exe,download,0
2025-03-02 12:39:15,116.56.95.213,121.103.51.254,ICMP,59253,425,168.59,external,8080,zip,upload,1
2025-04-14 03:52:10,172.24.164.48,172.25.241.12,ICMP,1568,1086,9.07,internal,21,xlsx,download,0
2025-03-17 17:46:32,75.184.219.50,167.227.179.48,TCP,16697,280,92.41,external,25,zip,upload,1
2025-01-14 22:03:10,192.168.72.19,192.168.239.223,ICMP,4288,252,7.77,internal,80,docx,download,0
2025-01-27 21:43:14,192.168.48.150,192.168.241.72,TCP,4914,1210,7.56,internal,22,xlsx,download,0
2025-03-11 06:39:14,192.168.188.118,172.31.39.157,UDP,1179,766,7.73,internal,22,docx,download,0
2025-04-03 21:58:05,10.244.89.2,192.168.50.55,ICMP,738,647,7.94,internal,3306,csv,upload,0
2025-02-14 17:33:41,192.168.4.140,109.232.170.94,ICMP,97109,200,71.94,external,3306,zip,upload,1
2025-01-11 02:33:27,10.56.209.21,172.31.40.40,UDP,819,704,9.86,internal,25,xlsx,download,0
2025-03-31 15:34:11,42.196.194.20,121.123.233.58,ICMP,13605,157,64.48,external,3306,zip,upload,1
2025-02-11 00:45:30,10.197.64.150,72.167.92.174,ICMP,10583,185,166.41,external,3306,zip,upload,1
2025-02-10 00:54:32,10.50.109.56,10.249.23.90,UDP,741,2094,1.47,internal,21,csv,download,0
2025-03-10 04:40:22,10.244.184.120,92.26.219.196,ICMP,99412,282,35.51,external,8080,zip,upload,1
2025-02-02 06:51:59,164.202.188.160,47.209.11.162,TCP,4396,1378,7.91,internal,25,zip,upload,0
2025-02-15 10:30:06,192.168.209.103,10.48.206.218,TCP,2088,1088,1.43,internal,3306,zip,download,0
2025-04-30 00:23:26,192.168.55.78,194.25.243.222,TCP,22691,374,28.35,external,25,zip,upload,1
2025-01-09 23:23:01,109.147.149.49,10.55.18.127,UDP,4114,1342,8.88,internal,3306,csv,download,0
2025-03-25 08:02:41,192.168.9.67,107.193.240.55,ICMP,81545,92,179.24,external,8080,zip,upload,1
2025-02-11 08:19:50,192.168.179.134,10.174.25.127,TCP,390,190,1.43,internal,22,xlsx,download,0
2025-01-07 11:58:17,44.191.132.114,172.24.8.212,ICMP,612,897,7.98,internal,22,pdf,upload,0
2025-04-13 00:10:39,44.135.251.161,197.19.89.1,UDP,49167,214,35.36,external,21,zip,upload,1
2025-02-19 07:28:39,219.176.57.17,18.107.177.24,ICMP,32603,276,158.32,external,21,zip,upload,1
2025-01-01 17:01:23,108.160.252.115,192.168.167.21,TCP,2880,1571,3.47,internal,443,csv,download,0
2025-01-14 01:12:05,172.26.3.48,10.192.173.226,UDP,816,1533,2.48,internal,8080,zip,download,0
2025-01-05 21:23:03,1.40.251.126,72.187.77.7,UDP,28505,456,129.25,external,80,zip,upload,1
2025-04-26 14:01:14,162.99.134.186,74.181.153.153,ICMP,36545,330,174.21,external,22,zip,upload,1
2025-01-01 04:04:24,10.131.164.13,77.43.215.189,UDP,82103,110,21.42,external,8080,zip,upload,1
2025-04-24 18:33:25,136.7.91.37,10.205.47.155,UDP,4331,1732,4.88,internal,21,xlsx,upload,0
2025-02-22 00:21:11,68.3.34.170,172.28.229.101,TCP,3186,159,8.35,internal,80,csv,download,0
2025-04-17 13:43:48,10.41.60.233,107.73.202.48,TCP,44922,13,171.7,external,22,zip,upload,1
2025-04-05 13:12:52,192.175.104.221,197.37.200.48,ICMP,74096,243,94.43,external,80,zip,upload,1
2025-03-19 14:33:27,192.168.99.39,44.200.89.54,ICMP,26001,216,61.9,external,80,zip,upload,1
2025-01-08 02:16:26,10.155.206.247,6.183.219.189,UDP,94155,261,172.46,external,21,zip,upload,1
2025-01-26 19:24:14,10.43.195.29,162.18.255.208,UDP,3653,1534,3.97,internal,25,pdf,download,0
2025-03-23 04:44:02,192.168.37.85,16.215.213.87,UDP,52067,401,41.44,external,8080,zip,upload,1
2025-03-14 18:10:07,2.241.245.62,192.168.94.54,ICMP,4008,904,8.07,internal,21,csv,upload,0
2025-03-19 17:30:41,74.43.151.129,192.168.54.194,ICMP,2196,351,7.87,internal,3306,pdf,download,0
2025-04-28 15:33:52,192.168.184.166,172.31.240.23,UDP,4890,117,9.69,internal,3306,pdf,upload,0
2025-01-21 19:47:47,186.90.158.221,173.178.221.35,TCP,55094,55,127.26,external,8080,zip,upload,1
2025-01-19 20:16:58,44.44.187.51,172.19.153.34,ICMP,2440,2554,4.84,internal,3306,docx,download,0
2025-03-29 05:32:36,10.90.11.218,14.213.53.168,TCP,65983,162,24.03,external,3306,zip,upload,1
2025-02-18 15:56:15,10.10.33.39,70.62.253.79,ICMP,2498,626,1.64,internal,25,exe,download,0
2025-02-01 11:41:38,192.168.40.135,30.235.169.12,ICMP,23698,17,42.04,external,443,zip,upload,1
2025-03-07 22:00:36,192.168.248.237,172.31.1.63,TCP,1061,307,3.41,internal,25,exe,download,0
2025-04-12 22:48:35,192.168.20.151,100.187.219.147,TCP,40479,52,107.13,external,443,zip,upload,1
2025-01-06 07:07:49,172.25.127.129,114.59.57.20,UDP,29049,303,25.28,external,21,zip,upload,1
2025-04-20 16:14:13,172.16.255.151,191.205.215.98,TCP,46279,398,43.34,external,25,zip,upload,1
2025-02-11 15:55:18,10.171.244.183,172.26.165.254,UDP,2004,1103,3.55,internal,22,docx,download,0
2025-04-17 19:51:24,95.77.86.114,172.16.163.100,ICMP,4692,1126,9.42,internal,25,csv,upload,0
2025-03-24 22:46:02,172.30.64.231,89.117.71.148,UDP,13172,254,43.59,external,25,zip,upload,1
2025-04-15 01:34:08,10.98.193.213,192.168.120.45,TCP,127,1510,1.94,internal,22,xlsx,download,0
2025-02-15 16:35:16,169.202.167.19,68.187.59.13,UDP,70899,28,138.13,external,3306,zip,upload,1
2025-01-06 16:55:34,10.247.130.203,178.189.52.207,UDP,4968,1379,1.39,internal,3306,exe,upload,0
2025-02-08 19:37:27,10.82.223.46,76.223.42.55,TCP,59055,239,172.78,external,80,zip,upload,1
2025-02-12 04:13:48,161.97.186.143,57.218.191.156,TCP,1876,781,5.81,internal,8080,csv,upload,0
2025-02-28 19:26:43,10.223.173.164,10.14.69.96,TCP,787,589,7.21,internal,25,docx,upload,0
2025-01-17 07:33:29,10.217.140.57,172.26.46.155,ICMP,1532,2865,4.18,internal,443,xlsx,download,0
2025-01-21 17:47:12,16.48.67.114,55.141.222.200,TCP,53797,182,107.83,external,80,zip,upload,1
2025-04-07 10:11:04,172.20.180.168,80.43.168.237,ICMP,4456,921,9.42,internal,25,pdf,download,0
2025-01-16 14:19:41,192.168.26.39,1.134.7.160,TCP,15401,387,69.19,external,3306,zip,upload,1
2025-03-14 13:12:33,192.168.210.80,87.111.121.95,TCP,88524,376,71.32,external,3306,zip,upload,1
2025-03-11 22:08:41,192.168.228.189,172.26.137.19,UDP,4198,1359,2.99,internal,25,docx,download,0
2025-01-23 06:03:17,3.92.25.212,158.121.197.126,ICMP,47319,405,123.74,external,3306,zip,upload,1
2025-02-02 08:29:31,10.250.223.188,192.168.229.210,TCP,1593,2132,0.72,internal,443,docx,upload,0
2025-03-29 18:44:39,192.168.97.141,10.157.124.25,UDP,3167,2779,7.59,internal,80,xlsx,upload,0
2025-02-17 22:03:44,10.174.129.110,172.24.57.111,ICMP,3265,2652,4.15,internal,21,exe,upload,0
2025-01-17 15:15:26,10.248.215.2,128.158.218.199,ICMP,3069,2965,1.43,internal,80,csv,upload,0
2025-04-11 17:24:52,192.168.124.126,208.82.23.210,ICMP,56300,251,159.4,external,22,zip,upload,1
2025-03-04 03:33:12,172.20.210.111,192.168.241.218,TCP,857,2888,7.63,internal,25,exe,upload,0
2025-01-02 08:16:42,172.22.127.163,122.136.13.185,ICMP,64998,447,106.75,external,25,zip,upload,1
2025-03-19 11:09:51,67.224.109.145,81.248.172.176,UDP,44658,330,20.21,external,22,zip,upload,1
2025-03-15 04:11:18,192.168.206.17,172.24.203.192,ICMP,1092,1113,4.05,internal,21,exe,download,0
2025-01-31 18:14:50,142.210.185.129,172.16.14.175,ICMP,700,1637,7.41,internal,22,pdf,upload,0
2025-03-11 23:35:38,172.29.64.31,10.41.154.0,UDP,4896,1411,2.06,internal,22,docx,upload,0
2025-02-08 10:44:55,22.75.196.105,10.182.176.184,TCP,1925,2128,8.25,internal,80,pdf,upload,0
2025-04-09 23:53:01,172.19.132.153,112.29.151.94,UDP,1693,2963,6.83,internal,443,pdf,download,0
2025-01-28 09:15:16,145.12.19.202,172.30.224.58,UDP,2674,608,6.27,internal,80,exe,upload,0
2025-03-01 18:39:49,172.18.120.24,192.168.129.213,ICMP,437,1933,2.5,internal,8080,docx,upload,0
2025-04-26 15:11:16,192.168.6.236,192.168.62.139,TCP,3033,1873,1.42,internal,22,exe,upload,0
2025-02-11 00:53:42,172.27.151.136,172.31.226.37,ICMP,986,2159,7.4,internal,3306,zip,upload,0
2025-04-27 01:35:55,183.213.31.157,192.168.91.61,ICMP,2331,1818,3.83,internal,22,exe,download,0
2025-03-25 12:04:52,10.224.161.32,211.73.84.73,TCP,24613,230,139.92,external,22,zip,upload,1
2025-04-23 07:41:58,111.64.67.115,10.181.97.253,UDP,3144,1051,9.76,internal,80,xlsx,upload,0
2025-04-28 06:08:45,10.109.100.118,192.168.16.11,UDP,4010,1492,6.59,internal,80,pdf,upload,0
2025-01-13 06:00:25,10.91.212.206,192.168.58.17,UDP,2345,574,9.23,internal,21,zip,upload,0
2025-04-26 18:02:58,31.229.253.3,151.119.148.101,TCP,13575,408,79.64,external,25,zip,upload,1
2025-03-07 12:29:08,10.93.33.246,61.60.19.27,ICMP,65707,419,50.03,external,80,zip,upload,1
2025-02-07 11:27:49,192.168.180.69,9.164.23.129,TCP,1958,2669,8.72,internal,21,docx,download,0
2025-01-07 13:24:26,10.29.133.36,172.16.234.24,TCP,4591,1625,6.63,internal,25,zip,download,0
2025-03-21 01:11:26,101.122.136.7,192.168.207.240,TCP,3847,1161,3.56,internal,21,csv,download,0
2025-01-15 03:10:02,192.168.106.38,152.148.101.6,UDP,67548,363,175.93,external,443,zip,upload,1
2025-02-11 05:50:09,10.159.90.60,37.92.36.19,ICMP,35557,198,172.22,external,21,zip,upload,1
2025-04-23 07:21:16,10.173.2.5,194.152.118.7,ICMP,28425,336,56.18,external,3306,zip,upload,1
2025-02-15 00:54:55,108.75.81.0,135.74.181.92,ICMP,3443,540,9.64,internal,80,xlsx,download,0
2025-03-04 10:18:49,172.17.196.141,172.26.91.142,UDP,2075,2922,1.15,internal,21,pdf,download,0
2025-04-29 09:32:30,149.100.177.219,135.175.252.90,TCP,98900,298,132.68,external,443,zip,upload,1
2025-02-06 01:29:19,118.80.169.208,10.189.186.105,UDP,435,2108,3.42,internal,22,pdf,upload,0
2025-03-22 09:06:52,196.223.104.134,172.19.110.150,TCP,949,1585,6.75,internal,3306,csv,download,0
2025-03-31 05:04:23,10.190.138.68,192.222.103.84,ICMP,47600,174,110.98,external,443,zip,upload,1
2025-01-03 15:36:09,177.39.250.21,172.21.55.85,UDP,2163,2074,6.27,internal,3306,csv,upload,0
2025-02-08 10:12:22,37.67.192.249,10.87.139.195,ICMP,513,848,5.32,internal,25,csv,download,0
2025-02-12 22:34:12,192.168.71.73,172.25.102.161,TCP,3290,2221,8.03,internal,22,pdf,upload,0
2025-01-29 11:43:59,172.23.60.214,172.28.199.132,ICMP,1086,1907,1.24,internal,21,zip,upload,0
2025-01-19 20:53:44,192.168.13.15,65.55.83.89,UDP,1102,2908,3.32,internal,21,docx,upload,0
2025-02-12 10:27:57,178.171.99.15,61.211.193.233,TCP,13035,431,174.22,external,3306,zip,upload,1
2025-04-09 05:16:45,172.27.143.213,64.212.229.16,UDP,252,856,9.59,internal,3306,zip,upload,0
2025-02-25 18:45:52,10.107.97.89,105.150.255.206,ICMP,89694,108,83.17,external,80,zip,upload,1
2025-01-09 19:52:59,172.17.17.47,192.168.171.234,TCP,556,1604,0.82,internal,21,docx,download,0
2025-03-27 12:04:31,222.150.255.238,192.53.255.164,UDP,1727,1293,3.54,internal,25,pdf,upload,0
2025-03-23 07:49:47,113.168.177.179,106.254.250.224,ICMP,20730,38,55.93,external,3306,zip,upload,1
2025-03-12 22:30:51,192.168.33.121,121.84.212.134,UDP,47957,319,101.89,external,25,zip,upload,1
2025-04-06 13:53:15,39.16.188.176,14.118.101.167,UDP,3355,2076,6.13,internal,80,zip,download,0
2025-04-13 08:47:00,157.75.208.198,10.142.63.113,UDP,3251,1733,6.36,internal,443,docx,download,0
2025-01-18 21:12:39,204.212.62.176,199.164.233.86,UDP,18240,239,115.34,external,80,zip,upload,1
2025-03-11 23:40:43,192.168.23.234,194.63.253.124,UDP,86482,105,108.46,external,22,zip,upload,1
2025-04-03 21:40:50,197.55.241.253,172.28.196.151,ICMP,3612,2189,6.64,internal,3306,docx,download,0
2025-02-24 10:22:04,10.62.60.153,141.227.167.4,UDP,78864,349,109.68,external,21,zip,upload,1
2025-02-03 20:47:36,192.168.119.24,69.73.190.37,UDP,92878,480,55.87,external,80,zip,upload,1
2025-02-04 20:13:37,192.168.178.163,172.19.152.177,UDP,1927,110,4.57,internal,22,xlsx,download,0
2025-04-05 06:45:49,172.31.143.100,7.249.153.185,TCP,64416,146,114.01,external,80,zip,upload,1
2025-04-29 21:15:27,10.249.160.154,202.157.83.105,TCP,62506,280,121.29,external,443,zip,upload,1
2025-04-20 01:32:21,44.111.63.189,192.168.4.174,ICMP,1871,121,5.33,internal,25,exe,download,0
2025-03-13 03:27:35,10.245.30.203,172.19.33.202,ICMP,4508,2922,6.22,internal,25,csv,download,0
2025-03-03 22:55:42,196.107.244.198,79.92.195.201,UDP,21542,90,111.68,external,25,zip,upload,1
2025-01-13 00:02:20,10.40.127.239,54.183.99.76,UDP,94055,88,153.26,external,25,zip,upload,1
2025-04-30 14:42:32,39.22.123.164,66.247.107.68,UDP,33476,279,119.92,external,21,zip,upload,1
2025-04-23 17:23:59,192.168.137.207,192.168.126.136,ICMP,3072,2848,8.39,internal,21,docx,upload,0
2025-03-06 04:33:12,133.162.78.206,192.168.118.203,UDP,189,2094,8.14,internal,3306,docx,upload,0
2025-01-22 12:57:19,172.20.243.135,10.6.239.191,UDP,1698,2900,1.64,internal,80,csv,download,0
2025-04-10 19:37:02,47.253.120.193,179.230.99.34,UDP,31351,420,55.23,external,443,zip,upload,1
2025-03-15 22:14:26,172.24.136.48,123.81.0.243,TCP,57464,133,119.8,external,80,zip,upload,1
2025-03-18 17:13:29,192.168.26.160,183.173.251.58,ICMP,40794,93,129.89,external,3306,zip,upload,1
2025-01-21 07:57:07,172.28.30.234,192.168.98.231,ICMP,1849,723,5.17,internal,8080,xlsx,upload,0
2025-02-17 21:51:13,172.27.171.35,10.133.62.14,ICMP,2068,126,4.62,internal,443,exe,upload,0
2025-03-13 14:53:35,10.45.202.106,57.226.185.254,ICMP,51666,387,125.42,external,8080,zip,upload,1
2025-01-01 13:29:33,192.168.35.215,10.121.130.220,UDP,1128,465,3.09,internal,22,exe,upload,0
2025-02-24 16:04:57,10.228.130.209,99.34.17.101,ICMP,48456,245,134.62,external,22,zip,upload,1
2025-04-12 02:21:54,147.72.159.205,22.119.57.113,TCP,44005,460,78.54,external,25,zip,upload,1
2025-01-05 10:51:38,172.26.16.50,134.164.51.254,ICMP,69096,158,61.12,external,22,zip,upload,1
2025-01-01 05:25:44,172.20.176.45,192.168.110.116,TCP,2131,1756,2.36,internal,8080,csv,download,0
2025-04-24 17:08:58,10.4.189.117,4.124.184.18,TCP,2220,2669,1.04,internal,21,csv,upload,0
2025-01-29 09:59:31,10.71.144.132,192.168.78.158,ICMP,1355,2690,6.66,internal,8080,zip,download,0
2025-04-29 20:42:24,107.206.68.192,192.168.62.77,TCP,2981,1438,1.89,internal,25,docx,download,0
2025-02-14 01:44:08,10.25.9.90,172.21.43.180,UDP,1204,2759,5.99,internal,25,xlsx,download,0
2025-03-21 02:56:00,125.82.103.165,187.155.198.48,UDP,67731,410,54.98,external,8080,zip,upload,1
2025-03-27 10:22:25,172.20.252.172,192.168.15.33,TCP,2511,2354,2.72,internal,443,exe,upload,0
2025-03-25 19:03:17,192.168.207.40,185.81.97.230,UDP,25923,201,61.7,external,22,zip,upload,1
2025-02-19 07:25:16,172.23.24.46,192.168.242.190,UDP,1155,2751,5.63,internal,22,pdf,upload,0
2025-03-10 06:53:48,172.28.5.31,191.199.173.158,UDP,47828,353,142.57,external,22,zip,upload,1
2025-04-09 23:20:46,196.69.39.178,61.75.30.120,ICMP,93990,50,35.0,external,21,zip,upload,1
2025-02-24 07:45:37,192.168.114.164,156.158.120.203,TCP,37691,342,153.79,external,22,zip,upload,1
2025-03-31 04:53:37,10.185.217.227,52.98.77.200,TCP,39361,470,84.14,external,22,zip,upload,1
2025-02-22 12:18:46,142.125.6.20,172.24.173.154,ICMP,2632,859,8.89,internal,21,xlsx,download,0
2025-02-11 02:59:36,87.36.143.227,181.249.17.105,TCP,56903,188,60.42,external,80,zip,upload,1
2025-04-09 03:13:41,10.221.59.110,26.194.169.106,UDP,60257,269,71.27,external,443,zip,upload,1
2025-01-27 10:53:08,176.220.24.226,143.78.95.213,UDP,2770,1010,7.2,internal,21,csv,upload,0
2025-01-29 08:22:13,10.220.246.61,110.88.134.48,UDP,52474,83,121.46,external,22,zip,upload,1
2025-04-05 03:30:08,106.235.104.86,172.29.59.85,UDP,4783,1693,3.59,internal,25,exe,upload,0
2025-02-27 17:46:56,192.168.173.150,172.31.34.138,TCP,1487,1918,8.64,internal,21,docx,download,0
2025-02-18 21:14:28,42.168.28.134,31.87.10.15,ICMP,468,122,0.96,internal,80,zip,download,0
2025-01-13 10:30:34,10.229.134.153,36.214.174.153,TCP,63542,169,103.84,external,21,zip,upload,1
2025-02-23 16:41:37,10.216.177.121,107.156.24.193,TCP,42908,368,147.19,external,80,zip,upload,1
2025-02-27 17:32:00,192.168.160.166,75.61.207.197,ICMP,17750,21,56.35,external,443,zip,upload,1
2025-04-08 10:06:25,172.22.232.226,207.194.17.122,UDP,47590,447,42.94,external,3306,zip,upload,1
2025-03-16 13:48:31,172.30.225.153,192.168.115.238,TCP,4912,1039,1.44,internal,443,exe,download,0
2025-01-11 13:31:10,184.11.61.211,192.168.218.241,TCP,2891,2568,3.35,internal,8080,pdf,upload,0
2025-02-15 22:23:35,192.168.241.115,192.168.173.188,TCP,1476,271,5.7,internal,22,docx,download,0
2025-02-14 08:52:35,134.119.1.190,99.90.0.76,TCP,24539,345,133.41,external,80,zip,upload,1
2025-02-12 08:07:45,35.232.58.230,140.54.56.12,TCP,3809,1576,5.61,internal,22,zip,upload,0
2025-03-12 08:45:33,192.168.132.186,192.168.173.195,TCP,3338,454,6.69,internal,21,xlsx,download,0
2025-01-06 12:58:02,172.25.250.255,10.27.113.41,ICMP,4153,2865,8.24,internal,443,docx,download,0
2025-03-15 04:51:19,10.198.234.148,40.57.62.173,ICMP,23203,265,132.55,external,3306,zip,upload,1
2025-04-13 02:00:43,97.184.64.196,192.168.103.1,TCP,717,334,8.23,internal,8080,xlsx,upload,0
2025-01-26 19:58:03,200.252.186.152,7.221.210.71,UDP,84606,33,101.06,external,25,zip,upload,1
2025-01-02 00:05:17,10.147.32.29,116.132.97.110,TCP,98091,162,117.51,external,3306,zip,upload,1
2025-01-16 00:02:12,10.185.16.13,172.29.50.200,TCP,4478,2003,6.99,internal,443,exe,upload,0
2025-04-21 22:31:24,182.134.181.143,10.116.116.15,UDP,1279,2325,4.28,internal,443,zip,download,0
2025-03-30 20:26:09,169.174.186.243,10.116.39.183,ICMP,991,2476,8.56,internal,3306,csv,upload,0
2025-03-26 06:54:26,192.168.72.114,32.65.128.46,TCP,73163,405,68.24,external,22,zip,upload,1
2025-02-25 21:49:11,192.168.64.56,71.34.76.213,ICMP,3889,1290,3.01,internal,443,csv,download,0
2025-03-10 12:33:47,218.16.219.74,172.22.61.25,TCP,4506,499,2.95,internal,25,pdf,upload,0
2025-02-08 18:58:26,10.91.197.193,10.129.195.234,ICMP,2283,2124,9.97,internal,3306,docx,download,0
2025-03-08 19:48:47,10.75.103.80,34.94.9.192,TCP,77089,48,27.33,external,80,zip,upload,1
2025-03-20 20:21:47,192.168.236.170,172.18.149.128,ICMP,2871,2473,8.02,internal,21,exe,upload,0
2025-03-03 05:13:44,192.168.95.51,150.81.163.6,TCP,2317,536,5.25,internal,80,docx,upload,0
2025-02-28 22:38:44,10.223.182.151,10.10.102.228,ICMP,2127,2124,6.93,internal,443,pdf,download,0
2025-04-03 11:47:05,172.31.183.21,74.110.57.230,ICMP,12632,292,22.53,external,25,zip,upload,1
2025-02-19 05:07:47,76.189.1.227,10.40.157.85,TCP,1453,2015,3.86,internal,21,exe,upload,0
2025-02-03 12:07:14,10.135.107.255,136.114.116.226,TCP,30924,22,41.79,external,25,zip,upload,1
2025-04-26 14:45:02,192.168.79.223,130.18.156.160,TCP,92011,219,117.61,external,8080,zip,upload,1
2025-01-02 09:54:57,10.15.166.4,215.11.109.140,TCP,502,191,8.06,internal,80,csv,download,0
2025-04-04 14:46:55,172.25.98.108,172.24.168.232,ICMP,410,2795,2.03,internal,443,pdf,upload,0
2025-02-09 01:29:54,137.65.69.18,10.67.7.146,UDP,4375,984,2.63,internal,21,xlsx,download,0
2025-04-16 12:37:42,10.255.244.173,172.31.255.183,UDP,4852,1776,7.41,internal,80,exe,upload,0
2025-01-13 02:19:45,116.195.131.152,39.222.127.180,TCP,40800,146,115.99,external,80,zip,upload,1
2025-03-15 00:23:17,10.66.197.26,115.2.89.37,ICMP,78489,478,147.7,external,22,zip,upload,1
2025-04-04 18:27:06,172.23.91.237,192.168.109.35,UDP,4660,393,5.2,internal,8080,exe,download,0
2025-01-13 20:21:28,10.61.79.77,43.197.20.205,ICMP,68216,76,93.34,external,443,zip,upload,1
2025-04-08 14:39:36,172.20.166.166,172.20.192.154,ICMP,3828,101,3.62,internal,25,xlsx,download,0
2025-04-05 04:15:29,172.27.42.32,172.21.19.93,UDP,2216,2187,5.33,internal,25,exe,upload,0
2025-04-05 09:46:19,119.95.56.122,172.16.245.181,UDP,4799,1858,4.02,internal,80,exe,download,0
2025-03-14 14:56:26,172.31.203.93,36.72.246.111,TCP,3778,2376,3.85,internal,3306,xlsx,download,0
2025-03-24 23:56:46,172.21.49.37,192.168.117.126,ICMP,2069,485,5.12,internal,22,docx,download,0
2025-02-16 17:32:53,10.47.107.148,108.139.133.93,ICMP,30015,454,178.71,external,80,zip,upload,1
2025-04-24 03:17:15,156.99.110.69,79.164.209.245,UDP,51572,54,122.04,external,8080,zip,upload,1
2025-03-22 03:22:17,172.31.255.46,108.146.131.11,TCP,28925,382,145.19,external,443,zip,upload,1
2025-03-20 05:51:33,192.168.243.181,65.37.63.142,UDP,85608,43,54.51,external,21,zip,upload,1
2025-04-07 05:26:47,192.168.81.97,184.156.228.69,TCP,428,173,3.65,internal,443,docx,upload,0
2025-03-22 12:50:28,10.44.8.242,10.72.250.239,ICMP,3099,1115,7.41,internal,21,pdf,download,0
2025-03-31 11:43:41,172.23.31.234,172.17.138.160,UDP,1994,518,4.07,internal,443,zip,download,0
2025-01-24 02:48:45,10.193.6.49,10.0.36.163,ICMP,3999,2049,1.02,internal,443,docx,download,0
2025-02-14 05:54:57,10.41.58.215,10.94.137.42,TCP,3846,1457,4.05,internal,8080,xlsx,upload,0
2025-03-08 16:13:19,172.22.169.7,172.23.112.63,UDP,2258,129,4.14,internal,443,pdf,download,0
2025-04-12 21:26:15,192.168.175.68,172.19.169.138,TCP,3241,316,1.03,internal,80,zip,download,0
2025-02-07 03:07:35,201.31.207.198,190.21.1.7,TCP,111,2227,7.37,internal,21,xlsx,download,0
2025-04-12 10:35:39,82.220.173.252,191.137.98.169,TCP,29211,167,99.29,external,21,zip,upload,1
2025-04-16 04:02:11,192.168.234.144,4.160.55.186,ICMP,431,1393,4.38,internal,25,csv,download,0
2025-04-29 11:53:12,172.28.166.223,192.168.6.177,TCP,4390,744,5.69,internal,80,exe,upload,0
2025-03-06 22:53:03,172.22.247.216,168.158.197.169,UDP,2915,1801,7.37,internal,443,csv,download,0
2025-02-11 03:14:22,172.26.90.30,172.19.209.69,ICMP,1016,1877,1.08,internal,21,csv,upload,0
2025-02-16 09:17:01,172.18.235.139,185.116.167.121,UDP,38415,303,137.63,external,3306,zip,upload,1
2025-03-17 03:09:05,10.103.40.84,223.87.239.216,TCP,11198,83,96.17,external,21,zip,upload,1
2025-03-30 10:17:14,10.26.59.81,192.168.105.136,TCP,2363,1936,1.6,internal,25,pdf,upload,0
2025-01-15 22:34:35,172.24.249.251,160.0.173.128,UDP,76854,353,135.92,external,22,zip,upload,1
2025-01-28 16:09:55,10.90.33.37,10.251.206.148,TCP,1269,2050,7.86,internal,21,docx,upload,0
2025-03-15 10:33:14,192.168.71.111,172.24.158.174,UDP,3379,1825,7.97,internal,25,csv,upload,0
2025-02-21 14:18:09,172.30.190.255,10.238.129.66,ICMP,2906,521,2.53,internal,8080,zip,download,0
2025-02-01 13:55:07,192.168.17.27,197.74.212.63,ICMP,24617,79,37.02,external,22,zip,upload,1
2025-02-25 02:09:56,137.104.61.202,214.129.49.41,TCP,36566,25,96.73,external,443,zip,upload,1
2025-03-02 21:17:30,172.21.192.165,109.55.187.136,TCP,45348,306,94.53,external,22,zip,upload,1
2025-02-23 06:18:46,172.18.117.88,172.19.193.202,ICMP,2063,2300,0.83,internal,8080,xlsx,upload,0
2025-03-11 01:53:30,25.142.81.61,168.27.93.80,TCP,1665,2083,0.97,internal,80,csv,upload,0
2025-02-19 04:38:25,172.25.245.89,178.250.191.58,UDP,19716,171,172.76,external,8080,zip,upload,1
2025-01-15 05:15:02,187.163.131.93,160.71.104.195,TCP,31982,362,32.96,external,22,zip,upload,1
2025-03-08 04:10:57,192.168.201.93,73.105.142.255,TCP,93024,63,104.19,external,443,zip,upload,1
2025-01-29 13:51:39,192.168.144.129,172.22.195.36,UDP,2348,662,7.57,internal,80,exe,upload,0
2025-04-27 14:48:14,10.237.234.25,146.35.250.244,TCP,18209,482,53.21,external,80,zip,upload,1
2025-04-26 03:59:44,147.198.91.163,113.96.128.11,TCP,3613,1279,8.31,internal,8080,xlsx,download,0
2025-03-23 12:48:23,196.192.28.31,143.163.80.99,TCP,3121,524,5.29,internal,21,zip,upload,0
2025-04-25 02:33:53,10.28.208.178,192.168.63.126,UDP,567,437,5.74,internal,8080,docx,download,0
2025-03-05 05:25:59,99.212.212.94,25.188.21.97,UDP,27690,75,76.07,external,8080,zip,upload,1
2025-02-27 21:56:47,10.236.239.62,172.16.18.204,TCP,4489,1599,0.74,internal,8080,pdf,upload,0
2025-04-25 18:01:58,143.108.109.105,133.5.28.96,TCP,3321,2487,5.12,internal,21,pdf,download,0
2025-03-18 00:24:10,172.30.89.224,148.147.76.106,TCP,35869,330,169.88,external,80,zip,upload,1
2025-04-06 02:47:52,10.33.117.163,41.216.27.173,ICMP,3275,1206,9.06,internal,8080,zip,upload,0
2025-03-23 05:28:08,172.27.9.152,172.18.138.69,UDP,3312,441,5.1,internal,443,exe,upload,0
2025-03-25 04:40:28,10.115.199.221,205.164.44.227,UDP,69559,219,95.74,external,25,zip,upload,1
