device_id,device_type,file_accessed,action,port_used,manufacturer_id,access_duration_sec,file_size_kb,os_alert_flag,is_encrypted,is_malicious
7c7e7407,unknown_device,dll,auto_run,type_c_port,VID_FAKE,14.6,9489,1,0,1
748203b3,mass_storage,bat,auto_run,back_usb,VID_FAKE,1.13,2704,0,0,0
d356daf8,keyboard_emulator,dll,execute,front_usb,VID_ABCD,1.8,3111,0,0,0
08808282,network_adapter,zip,write,back_usb,VID_ABCD,3.13,18836,1,1,1
ac4ce112,unknown_device,bat,read,hub_usb,VID_4321,0.6,1144,0,0,0
6d293c33,charging_only,jpg,execute,type_c_port,VID_EF01,2.38,43859,1,0,1
f7f8529e,network_adapter,docx,scan,back_usb,VID_ABCD,0.83,4647,0,0,0
65a1f65c,keyboard_emulator,exe,read,type_c_port,VID_EF01,1.51,1919,0,0,0
d1b65940,charging_only,docx,auto_run,front_usb,VID_1234,4.39,25476,1,0,1
6b1fe060,keyboard_emulator,exe,write,front_usb,VID_EF01,0.97,840,0,0,0
55210528,network_adapter,jpg,scan,front_usb,VID_4321,0.72,522,0,0,0
dc16ccc7,unknown_device,zip,auto_run,hub_usb,VID_EF01,5.48,44041,0,0,1
54be245a,network_adapter,bat,execute,hub_usb,VID_4321,0.16,2349,0,0,0
05f5d728,unknown_device,bat,execute,hub_usb,VID_1234,0.45,4741,0,0,0
26bcadaf,keyboard_emulator,jpg,encrypt,hub_usb,VID_4321,0.46,3248,0,0,0
507bdfe9,network_adapter,sh,auto_run,hub_usb,VID_FAKE,19.65,30971,1,0,1
f7e5393f,network_adapter,py,execute,front_usb,VID_EF01,0.14,4650,0,0,0
65385e0b,unknown_device,bat,execute,type_c_port,VID_ABCD,7.24,3364,0,0,0
384cf4f1,keyboard_emulator,docx,auto_run,type_c_port,VID_FAKE,1.65,4776,0,0,0
001df049,mass_storage,sh,write,type_c_port,VID_1234,1.45,3806,1,0,1
83fbea74,mass_storage,py,auto_run,type_c_port,VID_4321,17.71,5434,1,0,1
954fadd9,charging_only,dll,execute,hub_usb,VID_FAKE,0.11,1774,0,0,0
cbdcf49e,network_adapter,docx,write,back_usb,VID_1234,9.98,37987,1,1,1
662f3b36,charging_only,bat,encrypt,type_c_port,VID_1234,10.89,38987,0,0,1
96698b47,unknown_device,docx,scan,type_c_port,VID_EF01,1.2,2831,0,0,0
fc630313,charging_only,sh,read,type_c_port,VID_EF01,0.46,894,0,0,0
d5aea071,network_adapter,py,auto_run,hub_usb,VID_FAKE,2.31,4750,0,0,0
a0c5ed05,network_adapter,mp3,scan,front_usb,VID_4321,0.15,2259,0,0,0
69c9b4e3,mass_storage,sh,encrypt,front_usb,VID_FAKE,0.54,8413,1,1,1
bb4b26cd,unknown_device,dll,write,front_usb,VID_1234,0.15,3518,0,0,0
8df03fb4,network_adapter,dll,read,back_usb,VID_ABCD,0.13,2966,0,0,0
6a2a3611,mass_storage,exe,scan,hub_usb,VID_1234,8.56,23191,1,1,1
f2929be4,network_adapter,zip,auto_run,hub_usb,VID_FAKE,0.73,898,0,0,0
4929749d,unknown_device,pdf,write,hub_usb,VID_FAKE,5.6,16042,1,0,1
14ddc2d7,mass_storage,zip,auto_run,front_usb,VID_ABCD,1.52,48354,1,0,1
aba8a070,keyboard_emulator,pdf,write,back_usb,VID_1234,15.81,39379,1,1,1
5df8d78b,mass_storage,mp3,scan,back_usb,VID_ABCD,1.0,12383,0,0,1
27c5819c,keyboard_emulator,docx,read,type_c_port,VID_1234,2.73,119,0,0,0
75eb6def,mass_storage,jpg,execute,hub_usb,VID_1234,0.89,37806,1,0,1
13eb56e9,charging_only,pdf,execute,type_c_port,VID_ABCD,0.34,2880,0,0,0
193d62c0,mass_storage,sh,encrypt,type_c_port,VID_ABCD,0.67,1707,0,0,0
1105f2b8,keyboard_emulator,exe,encrypt,back_usb,VID_ABCD,3.48,2047,0,0,0
7cfe28dd,charging_only,bat,scan,type_c_port,VID_FAKE,2.52,3773,0,0,0
573a0715,keyboard_emulator,pdf,auto_run,back_usb,VID_EF01,5.71,41235,0,1,1
2e329114,network_adapter,mp3,scan,front_usb,VID_1234,1.71,31888,1,1,1
3ebff06b,unknown_device,pdf,write,front_usb,VID_4321,4.99,22787,1,0,1
fba2aaa8,keyboard_emulator,py,scan,hub_usb,VID_EF01,0.47,3349,0,0,0
ec04b117,mass_storage,mp3,read,front_usb,VID_4321,0.95,2896,0,0,0
2943835a,charging_only,docx,write,front_usb,VID_ABCD,4.15,4970,0,0,0
a92cade4,charging_only,pdf,read,hub_usb,VID_EF01,3.81,1676,0,0,0
f8b51f51,unknown_device,exe,auto_run,back_usb,VID_4321,1.09,4936,0,0,0
e35b24b2,network_adapter,py,read,type_c_port,VID_ABCD,35.19,21171,1,0,1
3939b896,mass_storage,dll,write,hub_usb,VID_EF01,2.18,1582,0,0,0
5d1d8fbe,unknown_device,jpg,auto_run,hub_usb,VID_FAKE,18.4,34800,1,1,1
37d3aa90,network_adapter,jpg,encrypt,type_c_port,VID_ABCD,0.82,17828,1,1,1
80bfe69b,unknown_device,jpg,execute,front_usb,VID_EF01,3.49,24438,0,0,1
a30b1863,charging_only,docx,execute,type_c_port,VID_EF01,0.16,4126,0,0,0
d4ba5210,charging_only,bat,execute,back_usb,VID_ABCD,4.91,386,0,0,0
bd358d96,keyboard_emulator,sh,write,back_usb,VID_ABCD,0.22,1978,0,0,0
c77def4d,network_adapter,jpg,auto_run,back_usb,VID_4321,2.18,3921,0,0,0
6e00879a,mass_storage,docx,read,back_usb,VID_4321,0.07,2694,0,0,0
a1ba3e23,keyboard_emulator,jpg,write,type_c_port,VID_4321,3.26,26032,1,0,1
7c078eb8,keyboard_emulator,jpg,auto_run,hub_usb,VID_4321,3.71,2662,0,0,0
125ca169,unknown_device,mp3,scan,front_usb,VID_EF01,0.48,2864,0,0,0
ada8e59d,keyboard_emulator,py,scan,front_usb,VID_ABCD,1.02,2194,0,0,0
dc7fe941,charging_only,sh,write,hub_usb,VID_ABCD,5.52,2694,0,0,0
57432d50,mass_storage,docx,write,hub_usb,VID_4321,5.22,4851,0,0,0
cbd90e09,unknown_device,exe,encrypt,front_usb,VID_ABCD,12.15,7408,1,1,1
9b0967b4,unknown_device,jpg,read,type_c_port,VID_FAKE,3.47,721,0,0,0
ef98e035,mass_storage,py,encrypt,front_usb,VID_4321,0.31,1308,0,0,0
62c0626a,keyboard_emulator,docx,scan,type_c_port,VID_1234,0.44,3854,0,0,0
3f78ad44,mass_storage,jpg,encrypt,hub_usb,VID_ABCD,0.71,2216,0,0,0
e614e0f7,unknown_device,jpg,write,type_c_port,VID_FAKE,0.26,4166,0,0,0
f970242b,network_adapter,exe,auto_run,type_c_port,VID_1234,5.79,35078,1,1,1
9792e0fe,unknown_device,jpg,read,hub_usb,VID_ABCD,1.83,699,1,0,0
95cc673a,keyboard_emulator,docx,scan,type_c_port,VID_4321,1.47,13774,1,0,1
534fde83,network_adapter,pdf,encrypt,type_c_port,VID_ABCD,1.73,3581,1,0,0
d3732dcc,unknown_device,jpg,scan,back_usb,VID_ABCD,6.39,4248,0,0,0
9ea96e7a,network_adapter,jpg,scan,front_usb,VID_1234,0.05,1504,1,0,1
16bc7255,mass_storage,py,write,back_usb,VID_EF01,19.17,32912,1,0,1
b0491ab4,unknown_device,pdf,auto_run,hub_usb,VID_1234,1.09,3056,0,0,0
f0f60c05,mass_storage,mp3,scan,type_c_port,VID_4321,0.36,4835,0,0,0
2c0ff82a,network_adapter,dll,encrypt,hub_usb,VID_FAKE,1.0,14093,1,0,1
013b14b4,network_adapter,dll,execute,front_usb,VID_ABCD,2.37,792,0,0,0
a2e8a2ca,mass_storage,mp3,write,front_usb,VID_4321,2.79,2991,0,0,0
78a1fec2,charging_only,dll,read,type_c_port,VID_4321,0.33,3614,0,0,0
b5b45c0c,charging_only,dll,write,hub_usb,VID_4321,3.55,3086,0,0,0
614a834a,keyboard_emulator,py,write,front_usb,VID_EF01,2.25,4969,0,0,0
c30082d0,charging_only,mp3,write,type_c_port,VID_FAKE,1.05,2080,0,0,0
c586c0ea,keyboard_emulator,sh,auto_run,front_usb,VID_FAKE,2.23,1132,0,0,0
3fb8103f,unknown_device,docx,execute,front_usb,VID_FAKE,1.34,2981,0,0,0
054b1303,mass_storage,exe,auto_run,type_c_port,VID_4321,0.69,14773,1,0,1
d302b789,network_adapter,jpg,scan,type_c_port,VID_1234,0.85,2089,0,0,0
88444552,mass_storage,sh,write,back_usb,VID_EF01,5.21,12030,1,0,1
104f06cb,charging_only,sh,auto_run,back_usb,VID_4321,4.64,35196,0,0,1
e9536ad4,keyboard_emulator,docx,encrypt,hub_usb,VID_ABCD,3.71,49756,1,0,1
b17abfd7,mass_storage,zip,execute,type_c_port,VID_EF01,4.25,45004,0,0,1
b7e59ef8,keyboard_emulator,dll,write,hub_usb,VID_ABCD,0.29,4977,0,0,0
be7d3749,unknown_device,mp3,execute,type_c_port,VID_EF01,0.39,1737,0,0,0
71b17f43,charging_only,mp3,write,hub_usb,VID_4321,4.57,45567,1,1,1
78739a7a,network_adapter,mp3,encrypt,hub_usb,VID_EF01,4.68,3923,0,0,0
96886b14,mass_storage,bat,encrypt,back_usb,VID_EF01,4.33,43384,1,0,1
feb568f1,unknown_device,zip,auto_run,back_usb,VID_EF01,1.85,23974,1,0,1
b4552810,charging_only,sh,scan,front_usb,VID_FAKE,0.77,532,0,0,0
39666611,network_adapter,exe,execute,hub_usb,VID_1234,0.11,4340,0,0,0
8c72e957,mass_storage,jpg,execute,hub_usb,VID_ABCD,9.15,1039,0,0,0
70dbbe1d,mass_storage,sh,read,type_c_port,VID_1234,1.88,14430,1,0,1
2cc13c24,unknown_device,py,auto_run,back_usb,VID_1234,0.73,687,0,0,0
51850d75,unknown_device,zip,auto_run,hub_usb,VID_1234,2.97,2214,0,0,0
f0e5cdbe,network_adapter,zip,encrypt,hub_usb,VID_FAKE,0.21,67,0,0,0
d8322ac9,mass_storage,pdf,scan,type_c_port,VID_EF01,0.22,1856,0,0,0
071c4600,unknown_device,jpg,encrypt,type_c_port,VID_ABCD,0.21,4371,1,0,0
a779dc0d,mass_storage,py,auto_run,front_usb,VID_1234,15.99,3528,0,0,0
b36fdafd,network_adapter,bat,encrypt,type_c_port,VID_FAKE,6.35,44065,1,0,1
c9b81c59,network_adapter,py,encrypt,type_c_port,VID_ABCD,3.72,22071,1,0,1
d12aae15,charging_only,zip,read,front_usb,VID_FAKE,2.81,3417,0,0,0
23596798,charging_only,bat,scan,hub_usb,VID_EF01,1.98,14810,1,0,1
b4090aae,network_adapter,mp3,execute,front_usb,VID_1234,0.71,3539,0,0,0
8fa9364a,keyboard_emulator,zip,read,back_usb,VID_EF01,0.29,3670,0,0,0
4c8e7872,mass_storage,sh,write,type_c_port,VID_4321,0.45,4380,1,0,0
96786fea,charging_only,jpg,scan,type_c_port,VID_EF01,0.54,886,0,0,0
78b66e52,keyboard_emulator,py,execute,hub_usb,VID_4321,16.09,17329,1,0,1
a382ad50,charging_only,sh,execute,front_usb,VID_EF01,3.59,3553,0,0,0
0b2dab1c,keyboard_emulator,docx,scan,type_c_port,VID_EF01,3.19,859,0,0,0
396e1172,keyboard_emulator,zip,auto_run,back_usb,VID_ABCD,0.43,2926,1,0,0
945bad1c,keyboard_emulator,jpg,read,back_usb,VID_EF01,2.24,4996,1,1,1
cea71d25,keyboard_emulator,jpg,encrypt,hub_usb,VID_1234,6.53,12531,1,0,1
e79ef918,charging_only,sh,encrypt,hub_usb,VID_ABCD,3.87,512,0,0,0
3b924268,keyboard_emulator,jpg,auto_run,type_c_port,VID_FAKE,6.56,2952,0,0,0
1692a747,keyboard_emulator,docx,read,front_usb,VID_4321,2.28,29351,1,0,1
ab28cb7b,network_adapter,docx,read,hub_usb,VID_1234,25.89,404,1,0,1
2d99a745,mass_storage,docx,read,back_usb,VID_1234,0.0,3839,0,0,0
1fd38c32,keyboard_emulator,docx,read,hub_usb,VID_FAKE,0.63,14094,1,0,1
5b17e5ab,keyboard_emulator,py,read,type_c_port,VID_EF01,3.8,38089,0,1,1
94b7bce2,keyboard_emulator,bat,encrypt,front_usb,VID_4321,0.25,4835,0,0,0
9a4bfc40,mass_storage,exe,write,hub_usb,VID_ABCD,1.76,3838,1,0,0
2b6bd673,mass_storage,bat,auto_run,back_usb,VID_EF01,0.43,20,0,0,0
2016e0be,mass_storage,mp3,encrypt,front_usb,VID_ABCD,5.75,573,1,0,1
d0370c06,mass_storage,py,encrypt,back_usb,VID_EF01,1.17,11029,1,0,1
cbb0c8fb,network_adapter,bat,scan,back_usb,VID_ABCD,0.67,2295,0,0,0
54403dc1,keyboard_emulator,pdf,write,type_c_port,VID_4321,4.98,38713,1,0,1
8518fce7,charging_only,py,scan,type_c_port,VID_EF01,0.19,25511,0,0,1
ff0c35a0,keyboard_emulator,zip,execute,front_usb,VID_4321,0.99,2154,0,0,0
8791acf2,mass_storage,dll,scan,back_usb,VID_ABCD,8.23,32944,1,0,1
47081ad4,keyboard_emulator,docx,write,back_usb,VID_FAKE,0.03,4700,0,0,0
ca3b4f8e,keyboard_emulator,bat,write,type_c_port,VID_4321,1.07,1175,0,0,0
859c71b1,charging_only,jpg,scan,type_c_port,VID_4321,4.33,3198,0,0,0
0f3686fd,network_adapter,sh,encrypt,hub_usb,VID_4321,1.31,19,0,0,0
02a2821c,keyboard_emulator,exe,encrypt,hub_usb,VID_FAKE,0.46,2447,0,0,0
1485b5ce,keyboard_emulator,sh,read,type_c_port,VID_1234,1.02,5170,1,1,1
8dcc6ca7,mass_storage,py,write,back_usb,VID_EF01,1.72,1731,0,0,0
215cf4fe,keyboard_emulator,zip,auto_run,front_usb,VID_FAKE,0.48,368,0,0,0
390c6592,mass_storage,pdf,scan,type_c_port,VID_FAKE,6.65,699,0,0,0
7a08be15,network_adapter,dll,scan,back_usb,VID_EF01,4.45,29819,0,1,1
db28caac,charging_only,bat,encrypt,back_usb,VID_1234,6.17,1993,0,0,1
897e51c4,unknown_device,py,read,hub_usb,VID_4321,2.08,30485,1,0,1
560450a4,network_adapter,sh,encrypt,back_usb,VID_1234,1.02,2541,0,0,0
5b96464f,charging_only,pdf,encrypt,hub_usb,VID_FAKE,1.58,4250,1,0,1
be2e17e0,unknown_device,zip,write,back_usb,VID_4321,9.97,21824,1,0,1
09e0fe77,network_adapter,mp3,auto_run,back_usb,VID_1234,2.04,2958,0,0,0
15584f9f,keyboard_emulator,exe,scan,type_c_port,VID_4321,3.4,1508,0,0,0
b77cc0f7,charging_only,zip,read,back_usb,VID_4321,0.16,23542,1,0,1
0dfeef7e,charging_only,bat,read,back_usb,VID_ABCD,1.74,3865,0,0,0
38ae13f1,unknown_device,dll,read,back_usb,VID_FAKE,4.73,36110,0,1,1
67936b19,network_adapter,pdf,auto_run,front_usb,VID_FAKE,1.25,3419,0,0,0
7f49c309,keyboard_emulator,sh,auto_run,type_c_port,VID_4321,6.82,1827,1,0,1
d01e0fba,network_adapter,exe,execute,type_c_port,VID_1234,0.4,655,0,0,0
33037961,unknown_device,pdf,encrypt,front_usb,VID_1234,0.83,42859,1,0,1
d3cc35cf,mass_storage,mp3,read,front_usb,VID_ABCD,8.65,581,0,0,0
970c809e,mass_storage,exe,auto_run,back_usb,VID_EF01,0.21,3699,0,0,0
ba7b3694,network_adapter,docx,encrypt,back_usb,VID_ABCD,10.18,20261,1,0,1
8d14bb89,keyboard_emulator,bat,write,hub_usb,VID_EF01,11.85,22816,1,1,1
c4ae2a42,network_adapter,bat,read,front_usb,VID_FAKE,2.1,25895,0,0,1
29d30cc0,network_adapter,exe,encrypt,back_usb,VID_ABCD,0.22,3593,0,0,0
1b683206,keyboard_emulator,py,execute,back_usb,VID_1234,4.8,45996,1,0,1
9d314df4,unknown_device,docx,read,front_usb,VID_ABCD,29.46,12600,1,0,1
b493b20e,unknown_device,pdf,execute,back_usb,VID_4321,0.95,3949,0,0,0
1709d517,network_adapter,sh,execute,front_usb,VID_EF01,1.41,571,0,0,0
abfbd378,charging_only,bat,encrypt,hub_usb,VID_EF01,5.61,14378,1,1,1
57c42536,mass_storage,zip,read,front_usb,VID_FAKE,2.94,2442,0,0,0
219d2dbf,keyboard_emulator,jpg,write,hub_usb,VID_FAKE,2.68,2232,0,0,0
af7f7b5b,network_adapter,py,read,hub_usb,VID_FAKE,0.98,1366,0,0,0
981a8aad,network_adapter,dll,execute,hub_usb,VID_EF01,0.74,47718,1,1,1
8a95000d,keyboard_emulator,docx,execute,hub_usb,VID_1234,0.49,155,0,0,0
f9b7cbd8,unknown_device,jpg,scan,hub_usb,VID_ABCD,1.23,630,0,0,0
f43210c5,network_adapter,docx,read,hub_usb,VID_FAKE,1.07,4815,0,0,0
17f8af74,mass_storage,dll,auto_run,back_usb,VID_4321,6.99,6665,1,0,1
c60b75c3,unknown_device,docx,auto_run,type_c_port,VID_4321,2.82,869,0,0,0
16ef022b,network_adapter,jpg,auto_run,hub_usb,VID_4321,0.4,4667,0,0,0
320859a8,network_adapter,py,read,front_usb,VID_ABCD,1.84,23480,1,1,1
95082352,network_adapter,docx,execute,hub_usb,VID_FAKE,2.64,2632,0,0,0
eaae5c08,unknown_device,zip,execute,front_usb,VID_FAKE,2.02,1833,1,0,0
5bb33389,network_adapter,dll,encrypt,front_usb,VID_1234,1.95,3604,0,0,0
4679d832,keyboard_emulator,docx,read,type_c_port,VID_4321,0.32,3501,0,0,0
bcc51b79,charging_only,py,execute,back_usb,VID_4321,5.29,3645,0,0,0
ef05dee9,charging_only,dll,encrypt,hub_usb,VID_FAKE,8.24,7837,0,0,1
0bbb6ca0,mass_storage,bat,scan,back_usb,VID_4321,2.9,4702,0,0,0
94093adb,unknown_device,pdf,read,hub_usb,VID_FAKE,0.72,1368,0,0,0
07f87274,unknown_device,mp3,read,front_usb,VID_4321,1.59,4174,0,0,0
79555780,keyboard_emulator,jpg,read,front_usb,VID_ABCD,5.43,1651,0,0,0
44ce1f02,network_adapter,bat,encrypt,front_usb,VID_ABCD,0.58,1326,0,0,0
5b77c47d,mass_storage,sh,read,front_usb,VID_4321,1.27,1275,0,0,0
3a147657,network_adapter,py,auto_run,type_c_port,VID_EF01,1.54,3689,0,0,0
37853bcf,keyboard_emulator,exe,encrypt,hub_usb,VID_1234,0.91,4959,1,0,0
591a8b2c,keyboard_emulator,pdf,encrypt,front_usb,VID_EF01,9.65,3335,1,0,1
6e1c991c,unknown_device,sh,write,hub_usb,VID_4321,0.86,28573,1,1,1
4da6e19b,mass_storage,dll,auto_run,type_c_port,VID_4321,10.85,31284,1,0,1
cd11112e,network_adapter,mp3,read,type_c_port,VID_EF01,4.61,2809,0,0,0
18c85f18,unknown_device,py,write,hub_usb,VID_ABCD,0.97,46221,0,1,1
76c8675e,keyboard_emulator,jpg,write,type_c_port,VID_EF01,2.98,387,0,0,0
87167680,mass_storage,dll,scan,type_c_port,VID_ABCD,0.78,33112,1,0,1
fd3b3eaa,keyboard_emulator,py,execute,type_c_port,VID_1234,0.36,2900,0,0,0
c132a92e,charging_only,dll,execute,type_c_port,VID_EF01,1.13,14986,0,1,1
f2f597f6,mass_storage,zip,encrypt,back_usb,VID_1234,0.06,4149,0,0,0
9daa4443,unknown_device,dll,scan,hub_usb,VID_FAKE,2.88,46168,0,1,1
8154498a,mass_storage,py,encrypt,back_usb,VID_1234,1.13,8518,1,1,1
c06f8001,charging_only,dll,encrypt,front_usb,VID_FAKE,7.48,41780,1,0,1
977ce284,unknown_device,docx,encrypt,front_usb,VID_1234,1.36,3489,0,0,0
7c3a1843,keyboard_emulator,dll,auto_run,back_usb,VID_EF01,7.33,32457,1,0,1
1688ae9b,charging_only,jpg,read,back_usb,VID_ABCD,14.15,10117,1,0,1
956d219e,network_adapter,jpg,auto_run,front_usb,VID_4321,0.76,1481,0,0,0
89babeae,unknown_device,sh,auto_run,hub_usb,VID_EF01,0.13,386,0,0,0
98befaa8,network_adapter,py,read,front_usb,VID_ABCD,2.89,2304,0,0,0
5ee2df0c,unknown_device,pdf,write,front_usb,VID_ABCD,1.15,2544,0,0,0
93cee081,keyboard_emulator,bat,encrypt,back_usb,VID_ABCD,0.36,22372,1,0,1
0f23313a,keyboard_emulator,docx,auto_run,front_usb,VID_EF01,2.64,4621,0,0,0
f3b2a365,keyboard_emulator,docx,scan,hub_usb,VID_ABCD,3.22,2125,1,1,1
3afaa258,network_adapter,jpg,execute,type_c_port,VID_4321,2.94,2266,0,0,0
21853f2c,unknown_device,zip,encrypt,hub_usb,VID_1234,1.62,326,0,0,0
21c23180,network_adapter,pdf,write,back_usb,VID_FAKE,1.71,16700,0,0,1
4f4c9db9,network_adapter,jpg,encrypt,front_usb,VID_ABCD,2.46,20,0,0,0
565e7a87,unknown_device,pdf,write,front_usb,VID_EF01,0.38,2245,0,0,0
bc2731f9,charging_only,jpg,encrypt,front_usb,VID_FAKE,2.08,1493,0,0,0
c245e155,network_adapter,exe,execute,type_c_port,VID_1234,1.81,4682,0,0,0
9178d814,mass_storage,pdf,execute,type_c_port,VID_ABCD,1.35,3709,0,0,0
f4f3834b,network_adapter,jpg,scan,back_usb,VID_ABCD,0.24,4802,0,0,0
a4dd30c2,keyboard_emulator,docx,execute,type_c_port,VID_EF01,6.55,1950,0,0,0
25769012,charging_only,mp3,execute,type_c_port,VID_EF01,0.95,3026,0,0,0
9a0e1f46,charging_only,py,encrypt,front_usb,VID_4321,3.56,2805,0,0,0
6cde3bd7,mass_storage,py,write,front_usb,VID_ABCD,3.89,1951,0,0,0
80162922,charging_only,exe,encrypt,back_usb,VID_4321,10.49,20932,0,0,1
4ae48ca7,unknown_device,mp3,write,front_usb,VID_FAKE,0.04,2789,1,0,0
b17084c6,charging_only,pdf,execute,front_usb,VID_1234,1.89,32264,1,0,1
a0e0e230,mass_storage,bat,write,type_c_port,VID_1234,0.14,3230,0,0,0
6fe5c69a,unknown_device,sh,execute,front_usb,VID_FAKE,3.05,2989,0,0,0
0c166b42,mass_storage,docx,encrypt,type_c_port,VID_FAKE,0.24,28848,0,1,1
04abfaf1,keyboard_emulator,jpg,read,hub_usb,VID_1234,1.45,1064,0,0,0
a751aca6,unknown_device,dll,write,back_usb,VID_4321,1.78,3319,0,0,0
68f71df1,keyboard_emulator,mp3,write,type_c_port,VID_FAKE,2.76,846,0,0,0
fdc21523,network_adapter,sh,write,hub_usb,VID_1234,3.63,1229,0,0,0
a4c02b63,charging_only,pdf,execute,type_c_port,VID_ABCD,2.69,4716,0,0,0
f6f567be,charging_only,exe,read,front_usb,VID_EF01,1.78,1886,0,0,0
c7c05781,mass_storage,jpg,execute,back_usb,VID_4321,2.99,41499,1,0,1
44bf824b,keyboard_emulator,jpg,scan,back_usb,VID_EF01,8.7,24289,1,0,1
04668f47,unknown_device,dll,read,back_usb,VID_FAKE,5.58,12670,0,0,1
e82801fe,unknown_device,sh,scan,hub_usb,VID_EF01,2.91,4099,0,0,0
1d853a97,charging_only,py,auto_run,hub_usb,VID_EF01,5.12,763,0,0,0
bd89f951,keyboard_emulator,bat,read,type_c_port,VID_EF01,1.37,3544,0,0,0
e8f3fd43,network_adapter,mp3,write,type_c_port,VID_EF01,3.21,2111,0,0,0
a13e3b5d,mass_storage,zip,auto_run,back_usb,VID_1234,5.03,2066,0,0,0
269e81ea,keyboard_emulator,bat,auto_run,hub_usb,VID_ABCD,15.53,9525,1,0,1
07230cbd,mass_storage,bat,auto_run,back_usb,VID_FAKE,1.06,3035,1,0,0
61f020ac,unknown_device,exe,scan,back_usb,VID_ABCD,0.56,49712,1,0,1
f60302d5,mass_storage,docx,scan,back_usb,VID_1234,0.43,117,0,0,0
774eacb3,network_adapter,zip,encrypt,hub_usb,VID_1234,1.92,2429,0,0,0
9dbecd6a,charging_only,mp3,scan,hub_usb,VID_1234,0.01,31974,1,0,1
85b8c8a4,keyboard_emulator,py,execute,type_c_port,VID_4321,1.04,3654,0,0,0
375668d8,charging_only,dll,write,front_usb,VID_FAKE,0.05,1695,0,0,0
31237054,mass_storage,sh,read,type_c_port,VID_ABCD,6.76,44271,1,0,1
da70f2e4,mass_storage,py,encrypt,type_c_port,VID_4321,5.6,2949,0,0,0
6f736897,mass_storage,mp3,read,back_usb,VID_FAKE,3.28,42672,0,1,1
1c78931d,mass_storage,sh,auto_run,back_usb,VID_4321,6.43,45593,1,1,1
a01d71b8,network_adapter,dll,encrypt,type_c_port,VID_EF01,2.88,2437,0,0,0
c34ae011,keyboard_emulator,pdf,auto_run,type_c_port,VID_ABCD,2.62,3895,0,0,0
d7bdb28f,keyboard_emulator,docx,auto_run,back_usb,VID_4321,2.56,4612,0,0,0
4b5e59e7,unknown_device,exe,encrypt,back_usb,VID_4321,5.79,36594,1,1,1
f7f18aea,unknown_device,pdf,scan,type_c_port,VID_ABCD,1.39,2473,0,0,0
fa337b8c,network_adapter,bat,execute,hub_usb,VID_ABCD,1.49,482,0,0,0
98c8e355,charging_only,mp3,scan,back_usb,VID_4321,2.87,4471,0,0,0
d2790dad,charging_only,docx,execute,front_usb,VID_FAKE,5.55,25002,1,0,1
c1571aee,mass_storage,zip,encrypt,hub_usb,VID_ABCD,0.09,834,0,0,0
cefc79ab,unknown_device,zip,read,hub_usb,VID_1234,16.02,116,1,1,1
639c660e,mass_storage,dll,read,type_c_port,VID_ABCD,4.34,100,0,0,0
8e85976d,unknown_device,py,scan,type_c_port,VID_EF01,2.18,21729,1,1,1
6c3cf5b0,charging_only,mp3,scan,front_usb,VID_EF01,0.53,2150,0,0,0
d22a9dc4,unknown_device,exe,scan,front_usb,VID_EF01,1.84,1184,0,0,0
968b27dc,unknown_device,pdf,auto_run,front_usb,VID_1234,0.94,1907,0,0,0
69c3ef97,mass_storage,mp3,write,back_usb,VID_FAKE,5.05,662,0,0,0
5b94590a,unknown_device,docx,write,hub_usb,VID_4321,5.36,642,0,0,0
586707f5,keyboard_emulator,pdf,write,front_usb,VID_1234,3.93,40681,0,0,1
59daa9ad,charging_only,docx,encrypt,front_usb,VID_ABCD,4.08,4221,0,0,0
ccc50c4c,mass_storage,mp3,encrypt,front_usb,VID_1234,14.86,38750,1,0,1
85f3bdc6,mass_storage,mp3,execute,hub_usb,VID_EF01,0.22,926,0,0,0
43637882,keyboard_emulator,exe,auto_run,hub_usb,VID_EF01,1.64,2656,0,0,0
4141b568,keyboard_emulator,pdf,read,hub_usb,VID_ABCD,0.05,1953,0,0,0
f80e645f,mass_storage,dll,read,back_usb,VID_1234,0.13,204,0,0,0
efecbc98,network_adapter,jpg,auto_run,back_usb,VID_EF01,2.42,3017,0,0,0
253a1ac7,keyboard_emulator,zip,write,front_usb,VID_FAKE,4.12,111,0,0,0
8192b6ca,network_adapter,dll,scan,hub_usb,VID_4321,3.85,4883,0,0,0
be6015b1,mass_storage,dll,read,back_usb,VID_1234,0.59,2383,1,0,0
4e84df1e,network_adapter,pdf,execute,type_c_port,VID_FAKE,1.04,23129,1,0,1
df609467,unknown_device,sh,auto_run,type_c_port,VID_ABCD,3.91,210,0,0,0
929fc0ae,keyboard_emulator,pdf,read,hub_usb,VID_EF01,0.73,3504,0,0,0
77f75779,network_adapter,jpg,scan,front_usb,VID_ABCD,14.21,23406,1,1,1
2b1d8b7e,keyboard_emulator,bat,encrypt,back_usb,VID_FAKE,2.56,2785,0,0,0
52721c9f,mass_storage,bat,read,hub_usb,VID_ABCD,6.77,1017,0,0,0
151b701c,keyboard_emulator,dll,encrypt,back_usb,VID_ABCD,1.02,2686,0,0,0
14bbe21d,keyboard_emulator,exe,read,type_c_port,VID_FAKE,4.95,2943,0,0,0
afa2afc6,charging_only,exe,scan,type_c_port,VID_1234,0.99,49241,1,0,1
1b674c16,network_adapter,docx,execute,front_usb,VID_4321,0.57,1770,0,0,0
